candidate_id,candidate_name,years_experience,current_city,top_skill_area,summary
6182,Ruben Anderson,15,Chicago,support,Reduced cloud spend by redesigning batch compute workloads.
6183,Kyle Chang,5,Denver,sales,Automated revenue recognition data quality checks.
6184,Janet Castillo,8,Atlanta,analytics,Maintained SOC 2 evidence collection process.
6185,Kimberly Washington,14,Atlanta,operations,Maintained SOC 2 evidence collection process.
6186,Amanda Johns,15,Remote,product,Managed high-volume healthcare recruiting for clinical roles.
6187,Ashley Leach,14,Atlanta,product,Built churn propensity model for customer success team.
6188,Dustin Smith,12,Austin,operations,Owned forecasting model for outbound pipeline generation.
6189,Kimberly Mueller,4,Chicago,engineering,Improved fulfillment SLA reporting with automated dashboards.
6190,Wesley Johnson,6,Atlanta,sales,Ran agile ceremonies for cross-functional product squad.
6191,David Parrish,11,Seattle,sales,Managed high-volume healthcare recruiting for clinical roles.
6192,Randy Lewis,4,Atlanta,engineering,Owned forecasting model for outbound pipeline generation.
6193,Cody Cordova,12,Seattle,product,Improved NPS by redesigning incident communications workflow.
6194,Kevin Clarke,9,Chicago,operations,Launched partner onboarding program across EMEA region.
6195,Michael Reyes,7,Austin,engineering,Owned forecasting model for outbound pipeline generation.
6196,Jesus Ross,6,Remote,analytics,"Implemented Okta and SCIM provisioning for 2,000 employees."
6197,James Ramos,13,Atlanta,operations,Automated revenue recognition data quality checks.
6198,Andrea Harvey,8,Seattle,sales,Negotiated software procurement and vendor savings initiatives.
6199,Kenneth Haas,5,Remote,operations,Managed enterprise renewals exceeding $4M ARR.
6200,Melissa Ayers,6,Chicago,analytics,Improved fulfillment SLA reporting with automated dashboards.
6201,Ann Brown,8,Remote,analytics,Negotiated software procurement and vendor savings initiatives.
6202,Jason Evans,11,Denver,sales,Improved NPS by redesigning incident communications workflow.
6203,Benjamin Castillo,17,Atlanta,analytics,Closed strategic logistics accounts in manufacturing sector.
6204,Craig Williams,6,Denver,support,Reduced cloud spend by redesigning batch compute workloads.
6205,Robin Mills,3,Chicago,analytics,Introduced warehouse slotting optimization process.
6206,Richard Campbell,17,Remote,product,"Implemented Okta and SCIM provisioning for 2,000 employees."
6207,Paul Rodriguez,2,Denver,product,Expanded support knowledge base and deflected repetitive tickets.
6208,Courtney Taylor,16,Austin,operations,Built churn propensity model for customer success team.
6209,Eileen Jones,2,Austin,operations,Expanded support knowledge base and deflected repetitive tickets.
6210,Eric Rodriguez,6,Remote,operations,Shipped experimentation framework for signup conversion.
6211,Robert Jones,17,Seattle,operations,Built dbt models and Airflow pipelines for finance analytics.
6212,Scott Williams,2,Atlanta,sales,Ran agile ceremonies for cross-functional product squad.
6213,Thomas Bennett,2,Seattle,product,"Drove product launch for analytics module used by 8,000 accounts."
6214,Pamela Klein,10,Atlanta,analytics,"Drove product launch for analytics module used by 8,000 accounts."
6215,Melissa Powell PhD,3,Remote,engineering,Introduced warehouse slotting optimization process.
6216,Sean Mendez,0,Austin,product,"Drove product launch for analytics module used by 8,000 accounts."
6217,Eric Davis,12,Austin,product,Reduced cloud spend by redesigning batch compute workloads.
6218,Alan Wilson,17,Seattle,analytics,Launched partner onboarding program across EMEA region.
6219,Susan Fisher,13,Remote,product,"Drove product launch for analytics module used by 8,000 accounts."
6220,Brittney Wagner,17,Atlanta,product,Closed strategic logistics accounts in manufacturing sector.
6221,Rachel Foley,9,Remote,product,Reduced cloud spend by redesigning batch compute workloads.
6222,John Arnold,11,Denver,product,"Drove product launch for analytics module used by 8,000 accounts."
6223,Phillip Lin,17,Seattle,engineering,Managed enterprise renewals exceeding $4M ARR.
6224,Randy Bullock,9,Atlanta,engineering,Ran agile ceremonies for cross-functional product squad.
6225,Erin Garcia,0,Remote,analytics,Built dbt models and Airflow pipelines for finance analytics.
6226,Jacob Hart,4,Atlanta,support,Migrated legacy monolith endpoints to event-driven services.
6227,Gloria Green,11,Denver,product,Owned forecasting model for outbound pipeline generation.
6228,Todd Williams,15,Chicago,analytics,Built role-based compensation benchmarking dashboards.
6229,Linda Martin,10,Chicago,sales,Scaled self-serve onboarding funnel for SMB customers.
6230,Alicia Phillips,7,Austin,product,Designed interview loops for engineering leveling refresh.
6231,Peter Kirby,5,Austin,analytics,Built churn propensity model for customer success team.
6232,Douglas Mejia,12,Atlanta,support,Built role-based compensation benchmarking dashboards.
6233,Andrew Brown,16,Austin,sales,Managed enterprise renewals exceeding $4M ARR.
6234,Joe Brown,5,Denver,support,Expanded support knowledge base and deflected repetitive tickets.
6235,Barbara Cruz,9,Austin,engineering,Scaled self-serve onboarding funnel for SMB customers.
6236,Matthew Schmidt,7,Austin,product,Owned forecasting model for outbound pipeline generation.
6237,Crystal Beck,4,Seattle,product,Ran agile ceremonies for cross-functional product squad.
6238,Brent Stewart,7,Austin,support,Managed high-volume healthcare recruiting for clinical roles.
6239,Kerri Parsons,1,Denver,product,Closed strategic logistics accounts in manufacturing sector.
6240,Elizabeth Jones,9,Chicago,product,Managed high-volume healthcare recruiting for clinical roles.
6241,Ryan Thornton,1,Austin,engineering,Shipped experimentation framework for signup conversion.
6242,Janet Martin,8,Chicago,sales,Built dbt models and Airflow pipelines for finance analytics.
6243,David Walton,16,Austin,engineering,Built role-based compensation benchmarking dashboards.
6244,Jennifer Hernandez,2,Austin,sales,Improved fulfillment SLA reporting with automated dashboards.
6245,Justin Bass,4,Atlanta,analytics,Closed strategic logistics accounts in manufacturing sector.
6246,Joan Patterson MD,12,Austin,engineering,Owned forecasting model for outbound pipeline generation.
6247,Steven Vega,16,Remote,engineering,Expanded support knowledge base and deflected repetitive tickets.
6248,Tracy Heath,17,Denver,analytics,Launched partner onboarding program across EMEA region.
6249,Terri Clark,2,Denver,analytics,Managed enterprise renewals exceeding $4M ARR.
6250,Tammie Alvarez,4,Remote,operations,Improved fulfillment SLA reporting with automated dashboards.
6251,Heather Martinez,17,Seattle,support,Launched partner onboarding program across EMEA region.
6252,Jessica Gordon,9,Denver,analytics,Built churn propensity model for customer success team.
6253,Anthony Huang,15,Remote,operations,Migrated legacy monolith endpoints to event-driven services.
6254,Rebecca Holmes,0,Atlanta,engineering,Reduced cloud spend by redesigning batch compute workloads.
6255,Wendy Garza,2,Seattle,support,Launched partner onboarding program across EMEA region.
6256,Anthony Cook,3,Remote,analytics,Negotiated software procurement and vendor savings initiatives.
6257,David Smith,1,Seattle,engineering,Built dbt models and Airflow pipelines for finance analytics.
6258,Melissa Acevedo,16,Atlanta,sales,Launched partner onboarding program across EMEA region.
6259,Brianna Gonzalez,14,Atlanta,sales,Negotiated software procurement and vendor savings initiatives.
6260,Bradley Conway,7,Atlanta,sales,Improved fulfillment SLA reporting with automated dashboards.
6261,Joanna Lynn,1,Remote,support,Designed interview loops for engineering leveling refresh.
6262,Emily Maldonado,1,Seattle,product,Migrated legacy monolith endpoints to event-driven services.
6263,Jennifer Brown,4,Chicago,engineering,Maintained SOC 2 evidence collection process.
6264,Kurt Ford,13,Austin,sales,Launched partner onboarding program across EMEA region.
6265,Hailey Moore,14,Seattle,sales,Built role-based compensation benchmarking dashboards.
6266,Laurie Huffman,9,Denver,product,Migrated legacy monolith endpoints to event-driven services.
6267,Richard Green,16,Denver,analytics,Ran agile ceremonies for cross-functional product squad.
6268,Karen Dalton,16,Remote,product,Built churn propensity model for customer success team.
6269,Bianca Chandler,13,Austin,sales,"Drove product launch for analytics module used by 8,000 accounts."
6270,Michael Thompson,1,Austin,engineering,Launched partner onboarding program across EMEA region.
6271,Karen Rodriguez,16,Seattle,operations,Managed high-volume healthcare recruiting for clinical roles.
6272,John Watson,16,Remote,support,Automated revenue recognition data quality checks.
6273,Jessica Martinez,10,Seattle,product,Automated revenue recognition data quality checks.
6274,Jay Brown IV,10,Remote,operations,Scaled self-serve onboarding funnel for SMB customers.
6275,Kimberly Wilson,14,Remote,sales,Built churn propensity model for customer success team.
6276,Juan Ray,10,Seattle,engineering,Led multi-region ERP rollout across three warehouses.
6277,James Case,6,Remote,operations,Managed high-volume healthcare recruiting for clinical roles.
6278,Tina Smith,12,Denver,analytics,Automated revenue recognition data quality checks.
6279,Renee Lopez,14,Seattle,engineering,Automated revenue recognition data quality checks.
6280,Nicole Cooley,2,Austin,product,Built dbt models and Airflow pipelines for finance analytics.
6281,Dr. Alexis Shea,12,Atlanta,support,Shipped experimentation framework for signup conversion.
6282,Cathy Sanders,3,Chicago,sales,Improved NPS by redesigning incident communications workflow.
6283,Billy Henderson Jr.,10,Remote,operations,"Drove product launch for analytics module used by 8,000 accounts."
6284,John Eaton,1,Denver,operations,Designed interview loops for engineering leveling refresh.
6285,Daniel Cuevas,17,Chicago,product,Managed enterprise renewals exceeding $4M ARR.
6286,Cory Eaton,12,Atlanta,support,Reduced cloud spend by redesigning batch compute workloads.
6287,Grant Smith,8,Austin,engineering,Launched partner onboarding program across EMEA region.
6288,Kevin Clark,9,Austin,sales,Shipped experimentation framework for signup conversion.
6289,Jimmy King,11,Denver,support,Closed strategic logistics accounts in manufacturing sector.
6290,Kenneth Farrell,2,Atlanta,operations,Owned forecasting model for outbound pipeline generation.
6291,Jessica Hart,9,Atlanta,support,Shipped experimentation framework for signup conversion.
6292,Jessica Allen,12,Austin,analytics,Migrated legacy monolith endpoints to event-driven services.
6293,Kimberly Rubio,4,Seattle,support,Improved NPS by redesigning incident communications workflow.
6294,James Spears,8,Austin,analytics,Improved NPS by redesigning incident communications workflow.
6295,Christopher Bailey,5,Seattle,support,Managed high-volume healthcare recruiting for clinical roles.
6296,Sabrina Pierce,2,Austin,operations,Led multi-region ERP rollout across three warehouses.
6297,Larry Rojas,17,Austin,sales,Automated revenue recognition data quality checks.
6298,Joel Moore,10,Atlanta,product,Shipped experimentation framework for signup conversion.
6299,Catherine Callahan,7,Seattle,operations,Ran agile ceremonies for cross-functional product squad.
6300,Kenneth Short,6,Seattle,engineering,Ran agile ceremonies for cross-functional product squad.
6301,Matthew Evans,12,Atlanta,operations,Reduced cloud spend by redesigning batch compute workloads.
6302,Ruth Brown,1,Chicago,operations,Shipped experimentation framework for signup conversion.
6303,Michelle Chavez,10,Remote,sales,Led multi-region ERP rollout across three warehouses.
6304,Samantha Chavez,4,Austin,product,"Drove product launch for analytics module used by 8,000 accounts."
6305,Matthew Kelly,16,Denver,operations,Automated revenue recognition data quality checks.
6306,John Hanson,14,Seattle,operations,"Drove product launch for analytics module used by 8,000 accounts."
6307,Jacqueline Chavez,13,Atlanta,support,Led multi-region ERP rollout across three warehouses.
6308,Scott Graham,2,Seattle,analytics,"Implemented Okta and SCIM provisioning for 2,000 employees."
6309,Jennifer Simpson,1,Seattle,operations,Negotiated software procurement and vendor savings initiatives.
6310,Jason Pitts,8,Remote,product,Designed interview loops for engineering leveling refresh.
6311,Joshua Ortega,6,Atlanta,product,"Implemented Okta and SCIM provisioning for 2,000 employees."
6312,Krystal Kirby,13,Seattle,operations,Closed strategic logistics accounts in manufacturing sector.
6313,Anthony Lopez,12,Austin,support,Reduced cloud spend by redesigning batch compute workloads.
6314,Jacob Bryan,7,Chicago,engineering,Managed high-volume healthcare recruiting for clinical roles.
6315,Robert Harvey,2,Austin,operations,Negotiated software procurement and vendor savings initiatives.
6316,Joshua Sloan,5,Chicago,operations,Migrated legacy monolith endpoints to event-driven services.
6317,Carrie Moore,9,Austin,operations,Scaled self-serve onboarding funnel for SMB customers.
6318,Danielle Thompson,4,Seattle,product,Negotiated software procurement and vendor savings initiatives.
6319,Dana Jones,5,Denver,analytics,Led multi-region ERP rollout across three warehouses.
6320,James Pearson,4,Denver,operations,Launched partner onboarding program across EMEA region.
6321,Scott Brown,1,Atlanta,operations,Built dbt models and Airflow pipelines for finance analytics.
6322,Monica Hays,10,Denver,analytics,Owned forecasting model for outbound pipeline generation.
6323,Robert Vega,17,Atlanta,sales,Built role-based compensation benchmarking dashboards.
6324,Scott Carpenter,17,Austin,sales,"Implemented Okta and SCIM provisioning for 2,000 employees."
6325,Rhonda Mitchell,16,Seattle,analytics,Built role-based compensation benchmarking dashboards.
6326,Loretta Fischer,11,Remote,sales,"Drove product launch for analytics module used by 8,000 accounts."
6327,Shaun Phillips,13,Austin,support,Managed high-volume healthcare recruiting for clinical roles.
6328,Thomas Vargas,1,Austin,product,Negotiated software procurement and vendor savings initiatives.
6329,Robert Johnson,3,Austin,operations,Improved NPS by redesigning incident communications workflow.
6330,Natalie Cooke,12,Atlanta,analytics,"Drove product launch for analytics module used by 8,000 accounts."
6331,Cameron Church,17,Seattle,sales,Improved NPS by redesigning incident communications workflow.
6332,Devin Martin,16,Seattle,support,Introduced warehouse slotting optimization process.
6333,Jill Cook,11,Seattle,sales,Built dbt models and Airflow pipelines for finance analytics.
6334,Emily Baxter,1,Atlanta,analytics,Owned forecasting model for outbound pipeline generation.
6335,Brandi Brown,17,Seattle,operations,Improved fulfillment SLA reporting with automated dashboards.
6336,Walter Morales,5,Chicago,support,Introduced warehouse slotting optimization process.
6337,Joe Chapman,0,Seattle,sales,Shipped experimentation framework for signup conversion.
6338,Austin Smith,13,Chicago,sales,Migrated legacy monolith endpoints to event-driven services.
6339,Reginald Adams,3,Remote,support,Managed enterprise renewals exceeding $4M ARR.
6340,Dale West,5,Austin,analytics,Closed strategic logistics accounts in manufacturing sector.
6341,Rebecca Willis,12,Remote,analytics,Built churn propensity model for customer success team.
6342,Jeremy Warner,17,Denver,support,Managed high-volume healthcare recruiting for clinical roles.
6343,Jaime Sharp,16,Atlanta,sales,Improved fulfillment SLA reporting with automated dashboards.
6344,Jeff Sampson,2,Austin,sales,Improved NPS by redesigning incident communications workflow.
6345,Chris Farrell,3,Chicago,product,Migrated legacy monolith endpoints to event-driven services.
6346,Jennifer Reyes,14,Remote,engineering,Designed interview loops for engineering leveling refresh.
6347,Brenda Johnson,5,Austin,analytics,"Implemented Okta and SCIM provisioning for 2,000 employees."
6348,Barbara Stokes,1,Chicago,operations,Built dbt models and Airflow pipelines for finance analytics.
6349,Aaron Watkins,10,Atlanta,engineering,Improved fulfillment SLA reporting with automated dashboards.
6350,Sherry Barrera,11,Seattle,product,Closed strategic logistics accounts in manufacturing sector.
6351,Chad Brown,17,Denver,support,Scaled self-serve onboarding funnel for SMB customers.
6352,Brian Gomez,8,Austin,sales,Scaled self-serve onboarding funnel for SMB customers.
6353,Gary Smith,14,Austin,support,Built role-based compensation benchmarking dashboards.
6354,Daniel Ingram,9,Remote,support,Owned forecasting model for outbound pipeline generation.
6355,Mark Evans,16,Chicago,analytics,Built dbt models and Airflow pipelines for finance analytics.
6356,Amber York,8,Atlanta,product,Built role-based compensation benchmarking dashboards.
6357,Mr. Mark Green,12,Remote,sales,Managed high-volume healthcare recruiting for clinical roles.
6358,Beth Schwartz,17,Denver,engineering,Led multi-region ERP rollout across three warehouses.
6359,Carlos Arellano,15,Austin,support,Designed interview loops for engineering leveling refresh.
6360,Cynthia Cardenas,7,Seattle,operations,Led multi-region ERP rollout across three warehouses.
6361,Megan Graves,9,Seattle,engineering,"Drove product launch for analytics module used by 8,000 accounts."
6362,Ashley White,10,Atlanta,product,Negotiated software procurement and vendor savings initiatives.
6363,Adrienne Ingram,2,Remote,operations,Expanded support knowledge base and deflected repetitive tickets.
6364,Mr. Johnathan Reyes,4,Seattle,product,Designed interview loops for engineering leveling refresh.
6365,Tonya Gilmore,12,Seattle,support,Reduced cloud spend by redesigning batch compute workloads.
6366,Leah Andersen,1,Denver,sales,Closed strategic logistics accounts in manufacturing sector.
6367,Brandon Salas,10,Austin,support,Automated revenue recognition data quality checks.
6368,Carol Mcdonald,8,Seattle,operations,Maintained SOC 2 evidence collection process.
6369,Donna Hamilton,8,Remote,analytics,Migrated legacy monolith endpoints to event-driven services.
6370,Joseph Fields,15,Seattle,sales,Scaled self-serve onboarding funnel for SMB customers.
6371,Heather Rose,4,Atlanta,engineering,Ran agile ceremonies for cross-functional product squad.
6372,Patrick Jackson,14,Seattle,sales,Reduced cloud spend by redesigning batch compute workloads.
6373,Melissa Page,14,Chicago,sales,Expanded support knowledge base and deflected repetitive tickets.
6374,Jared Jackson,17,Austin,analytics,Expanded support knowledge base and deflected repetitive tickets.
6375,Deborah Olson,14,Atlanta,product,Improved fulfillment SLA reporting with automated dashboards.
6376,Peggy Cox,9,Remote,sales,Built churn propensity model for customer success team.
6377,Shannon Walsh,6,Austin,support,Maintained SOC 2 evidence collection process.
6378,James Floyd,14,Austin,support,Reduced cloud spend by redesigning batch compute workloads.
6379,Justin Thompson,16,Seattle,support,Expanded support knowledge base and deflected repetitive tickets.
6380,Alexa Rodriguez,5,Denver,support,Built churn propensity model for customer success team.
6381,Nicholas Alvarado,6,Remote,engineering,Negotiated software procurement and vendor savings initiatives.
6382,Carol Andrade,8,Denver,sales,Shipped experimentation framework for signup conversion.
6383,Christopher Jenkins,1,Atlanta,product,Built role-based compensation benchmarking dashboards.
6384,Darlene White,5,Austin,analytics,Improved fulfillment SLA reporting with automated dashboards.
6385,Samuel Jackson,2,Remote,sales,Improved NPS by redesigning incident communications workflow.
6386,Thomas Miller,13,Chicago,product,Maintained SOC 2 evidence collection process.
6387,Carrie Smith,8,Denver,sales,Designed interview loops for engineering leveling refresh.
6388,Michael Butler,10,Atlanta,sales,"Implemented Okta and SCIM provisioning for 2,000 employees."
6389,Michael Williams,1,Remote,product,"Drove product launch for analytics module used by 8,000 accounts."
6390,Aaron Sellers,10,Seattle,product,Built churn propensity model for customer success team.
6391,Samantha Williams,12,Seattle,operations,Ran agile ceremonies for cross-functional product squad.
6392,Jessica Lopez,12,Austin,analytics,Shipped experimentation framework for signup conversion.
6393,Dustin Williams,14,Austin,analytics,Shipped experimentation framework for signup conversion.
6394,Lisa Williams,2,Seattle,sales,Negotiated software procurement and vendor savings initiatives.
6395,Laura Sanchez,9,Remote,analytics,Built dbt models and Airflow pipelines for finance analytics.
6396,Kimberly Thompson,8,Atlanta,engineering,Built role-based compensation benchmarking dashboards.
6397,Russell Davis,16,Remote,product,Migrated legacy monolith endpoints to event-driven services.
6398,Courtney Phelps,12,Chicago,support,Built dbt models and Airflow pipelines for finance analytics.
6399,Jennifer Smith,17,Denver,engineering,Managed enterprise renewals exceeding $4M ARR.
6400,Julia Hopkins,0,Chicago,analytics,Owned forecasting model for outbound pipeline generation.
6401,Douglas Rodriguez,8,Seattle,engineering,Owned forecasting model for outbound pipeline generation.
6402,Jennifer Pittman,12,Seattle,engineering,Built dbt models and Airflow pipelines for finance analytics.
6403,Jeffrey Anderson,1,Chicago,analytics,Managed high-volume healthcare recruiting for clinical roles.
6404,Michael Reeves,11,Remote,support,Migrated legacy monolith endpoints to event-driven services.
6405,Adrian Nguyen,4,Austin,product,"Drove product launch for analytics module used by 8,000 accounts."
6406,Curtis Henderson,1,Seattle,sales,Launched partner onboarding program across EMEA region.
6407,Jeffery Thomas,11,Chicago,product,Improved NPS by redesigning incident communications workflow.
6408,Brian Bird,7,Seattle,analytics,Managed high-volume healthcare recruiting for clinical roles.
6409,Rachel Wilson,7,Denver,operations,Scaled self-serve onboarding funnel for SMB customers.
6410,Rebecca Green,5,Chicago,operations,"Drove product launch for analytics module used by 8,000 accounts."
6411,Traci Evans,12,Austin,support,Closed strategic logistics accounts in manufacturing sector.
6412,Michelle Price,11,Atlanta,operations,Managed high-volume healthcare recruiting for clinical roles.
6413,Robert Wilson,12,Austin,operations,Migrated legacy monolith endpoints to event-driven services.
6414,Julia Marshall,14,Denver,operations,Ran agile ceremonies for cross-functional product squad.
6415,Jasmine Cox,10,Remote,sales,Maintained SOC 2 evidence collection process.
6416,Stephanie Goodwin,1,Remote,operations,Closed strategic logistics accounts in manufacturing sector.
6417,Michael Tyler,2,Denver,engineering,Built dbt models and Airflow pipelines for finance analytics.
6418,Catherine Villegas,17,Seattle,product,Improved NPS by redesigning incident communications workflow.
6419,Sheryl Lamb,5,Seattle,sales,"Drove product launch for analytics module used by 8,000 accounts."
6420,Scott Garcia,7,Atlanta,operations,Managed high-volume healthcare recruiting for clinical roles.
6421,Alicia Miller,6,Chicago,sales,Launched partner onboarding program across EMEA region.
6422,Lisa Cunningham,17,Seattle,analytics,Expanded support knowledge base and deflected repetitive tickets.
6423,Michael Williams,14,Austin,sales,Improved NPS by redesigning incident communications workflow.
6424,Justin Griffin,8,Atlanta,sales,"Drove product launch for analytics module used by 8,000 accounts."
6425,Derek Mack,12,Seattle,sales,Designed interview loops for engineering leveling refresh.
6426,Derrick Patterson,9,Atlanta,product,Reduced cloud spend by redesigning batch compute workloads.
6427,Craig Holloway,11,Denver,product,Introduced warehouse slotting optimization process.
6428,Joan Hodges,17,Denver,support,Maintained SOC 2 evidence collection process.
6429,Ian Carter,12,Denver,sales,Built role-based compensation benchmarking dashboards.
6430,Nichole Gray,2,Seattle,analytics,Managed high-volume healthcare recruiting for clinical roles.
6431,Jennifer Bradley,9,Remote,support,"Drove product launch for analytics module used by 8,000 accounts."
6432,John Gonzalez,14,Seattle,analytics,Shipped experimentation framework for signup conversion.
6433,Michael Brown,0,Chicago,product,Managed enterprise renewals exceeding $4M ARR.
6434,Tyler Larson,6,Austin,sales,Managed high-volume healthcare recruiting for clinical roles.
6435,Shannon Garrett,3,Denver,operations,Negotiated software procurement and vendor savings initiatives.
6436,Patrick Adams,12,Remote,sales,Shipped experimentation framework for signup conversion.
6437,Nicholas Young,2,Atlanta,support,Expanded support knowledge base and deflected repetitive tickets.
6438,Lindsey Conley,11,Chicago,engineering,Shipped experimentation framework for signup conversion.
6439,Richard Woods,1,Austin,sales,Improved fulfillment SLA reporting with automated dashboards.
6440,Michael Williams,16,Chicago,support,Scaled self-serve onboarding funnel for SMB customers.
6441,Matthew Jenkins Jr.,5,Seattle,engineering,Ran agile ceremonies for cross-functional product squad.
6442,Jonathan Knox,7,Seattle,sales,Introduced warehouse slotting optimization process.
6443,Daniel Williams,14,Denver,support,Owned forecasting model for outbound pipeline generation.
6444,Angela Goodwin,6,Denver,sales,Introduced warehouse slotting optimization process.
6445,Tonya Bell,2,Chicago,analytics,Expanded support knowledge base and deflected repetitive tickets.
6446,Steven Sweeney,16,Remote,operations,Introduced warehouse slotting optimization process.
6447,Shawn Fischer,2,Denver,operations,Automated revenue recognition data quality checks.
6448,Tim Valenzuela,8,Seattle,operations,Built churn propensity model for customer success team.
6449,Holly Phillips,2,Denver,product,Introduced warehouse slotting optimization process.
6450,Kelly Velasquez,12,Atlanta,support,Negotiated software procurement and vendor savings initiatives.
6451,Laura Mays,4,Atlanta,support,Negotiated software procurement and vendor savings initiatives.
6452,John Dominguez,16,Denver,support,Designed interview loops for engineering leveling refresh.
6453,Ashley Waters,3,Remote,operations,Expanded support knowledge base and deflected repetitive tickets.
6454,Andrew Gibson,12,Denver,engineering,Improved NPS by redesigning incident communications workflow.
6455,Kristina Smith,0,Seattle,engineering,Managed enterprise renewals exceeding $4M ARR.
6456,Heidi Mullins,2,Remote,operations,Ran agile ceremonies for cross-functional product squad.
6457,George Johnson,4,Denver,product,Launched partner onboarding program across EMEA region.
6458,Jill Melendez,15,Chicago,operations,Ran agile ceremonies for cross-functional product squad.
6459,Danielle Johnson,17,Remote,product,Maintained SOC 2 evidence collection process.
6460,Mr. Daniel Roth,11,Seattle,analytics,Negotiated software procurement and vendor savings initiatives.
6461,Rick Conway,6,Seattle,analytics,Built churn propensity model for customer success team.
6462,Brandy Moss,5,Remote,engineering,Scaled self-serve onboarding funnel for SMB customers.
6463,Stephen Alvarez,3,Austin,support,Owned forecasting model for outbound pipeline generation.
6464,Diana Miller,6,Remote,product,Managed enterprise renewals exceeding $4M ARR.
6465,Jose Romero,8,Austin,analytics,Improved fulfillment SLA reporting with automated dashboards.
6466,Erin Shaw,12,Austin,product,Migrated legacy monolith endpoints to event-driven services.
6467,Kyle Serrano,4,Chicago,sales,Built role-based compensation benchmarking dashboards.
6468,Paul Armstrong,0,Austin,operations,Maintained SOC 2 evidence collection process.
6469,Michael Jackson,10,Austin,product,Designed interview loops for engineering leveling refresh.
6470,Lisa Abbott,4,Austin,analytics,Introduced warehouse slotting optimization process.
6471,Victoria Johnson,7,Denver,support,Built churn propensity model for customer success team.
6472,Rebecca Little,12,Denver,operations,Managed high-volume healthcare recruiting for clinical roles.
6473,Sarah Walsh,16,Denver,analytics,Closed strategic logistics accounts in manufacturing sector.
6474,Brenda Wilson,9,Chicago,operations,Negotiated software procurement and vendor savings initiatives.
6475,Dennis Gates,16,Remote,support,Built dbt models and Airflow pipelines for finance analytics.
6476,Michael Jones,4,Chicago,engineering,Reduced cloud spend by redesigning batch compute workloads.
6477,Melanie Ramos,12,Denver,analytics,Scaled self-serve onboarding funnel for SMB customers.
6478,Daniel Combs,17,Austin,product,Ran agile ceremonies for cross-functional product squad.
6479,Jennifer Martin,3,Chicago,engineering,"Implemented Okta and SCIM provisioning for 2,000 employees."
6480,Megan Hobbs,13,Chicago,operations,Automated revenue recognition data quality checks.
6481,Tony Carpenter,8,Remote,analytics,Scaled self-serve onboarding funnel for SMB customers.
6482,Russell Combs,15,Chicago,engineering,Introduced warehouse slotting optimization process.
6483,Zachary Velasquez,5,Atlanta,engineering,Shipped experimentation framework for signup conversion.
6484,Katherine Hoffman,17,Atlanta,engineering,Negotiated software procurement and vendor savings initiatives.
6485,Frank Stephenson,14,Austin,sales,Managed enterprise renewals exceeding $4M ARR.
6486,Robert Ford,12,Denver,product,Automated revenue recognition data quality checks.
6487,Thomas Smith,0,Austin,engineering,Improved fulfillment SLA reporting with automated dashboards.
6488,Ronald Bishop,1,Chicago,analytics,Improved NPS by redesigning incident communications workflow.
6489,Kevin Moore,11,Seattle,operations,Built churn propensity model for customer success team.
6490,Michael Nichols,8,Atlanta,analytics,Expanded support knowledge base and deflected repetitive tickets.
6491,Cynthia Wilkerson,5,Denver,product,Shipped experimentation framework for signup conversion.
6492,Cynthia Murphy,15,Chicago,product,Reduced cloud spend by redesigning batch compute workloads.
6493,Margaret Schwartz,8,Atlanta,engineering,Scaled self-serve onboarding funnel for SMB customers.
6494,Ian Cunningham,8,Remote,engineering,"Drove product launch for analytics module used by 8,000 accounts."
6495,Joanna Mcknight,5,Remote,operations,Improved fulfillment SLA reporting with automated dashboards.
6496,Amy Morgan,17,Chicago,support,Built dbt models and Airflow pipelines for finance analytics.
6497,Cheryl Richardson,6,Seattle,support,Improved NPS by redesigning incident communications workflow.
6498,Kerry Benjamin MD,4,Chicago,analytics,Shipped experimentation framework for signup conversion.
6499,Kayla Parsons,12,Remote,product,Built churn propensity model for customer success team.
6500,Danielle Brown,0,Denver,sales,Built churn propensity model for customer success team.
6501,Seth Gregory,10,Seattle,support,Closed strategic logistics accounts in manufacturing sector.
6502,Julie Ryan,10,Atlanta,product,Shipped experimentation framework for signup conversion.
6503,Jonathan Pennington,4,Seattle,product,Led multi-region ERP rollout across three warehouses.
6504,James Davidson,13,Remote,support,Built churn propensity model for customer success team.
6505,Megan Cooper,0,Austin,support,Ran agile ceremonies for cross-functional product squad.
6506,Lauren Campos,17,Remote,sales,Managed enterprise renewals exceeding $4M ARR.
6507,Amber Gray,15,Denver,support,Migrated legacy monolith endpoints to event-driven services.
6508,Sonya Carpenter,3,Austin,sales,Led multi-region ERP rollout across three warehouses.
6509,Brenda Horn,8,Denver,operations,Ran agile ceremonies for cross-functional product squad.
6510,Erin Gonzalez,3,Austin,engineering,Automated revenue recognition data quality checks.
6511,Anthony Alvarez,11,Atlanta,sales,Built role-based compensation benchmarking dashboards.
6512,Vanessa Gutierrez,6,Denver,engineering,"Drove product launch for analytics module used by 8,000 accounts."
6513,Jeremy Williams,8,Denver,operations,Improved NPS by redesigning incident communications workflow.
6514,Mark Johnson,17,Denver,engineering,Maintained SOC 2 evidence collection process.
6515,Sharon Trevino,11,Atlanta,support,Led multi-region ERP rollout across three warehouses.
